route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
4452_86286,152,4452_4834,Grand Canal Dock,P669,1,4452_7778018_TxcE7987535-75F5-4365-9594-6C1FB07C5728,4452_244
4452_86286,154,4452_4835,Clonsilla,P382,1,4452_7778018_Txc7BE7AB05-BE3D-4F6C-B1F5-7B017DB670EA,4452_238
4452_86286,154,4452_4836,Dublin Connolly,P755,1,4452_7778018_TxcAB0C7B60-C989-40AA-AF1E-435F1DE4616E,4452_246
4452_86286,143,4452_4841,Clonsilla,P382,1,4452_7778018_Txc617C9E73-01AB-45E9-BF1E-2BB9B816E931,4452_238
4452_86286,164,4452_4842,Clonsilla,P382,1,4452_7778018_Txc273A58D5-C77A-4D47-8D51-7622F36F72BA,4452_238
4452_86286,165,4452_4843,Clonsilla,P382,1,4452_7778018_Txc90648F89-59D1-489D-A1AA-54EF3E03CD9D,4452_238
4452_86286,166,4452_4844,Clonsilla,P382,1,4452_7778018_TxcADD95676-C28D-4B69-8E3B-AF6DE0B80081,4452_238
4452_86286,155,4452_4845,Clonsilla,P382,1,4452_7778018_Txc92B888D9-3A70-4BF3-A480-38087B2DE899,4452_238
4452_86286,167,4452_4846,Clonsilla,P382,1,4452_7778018_Txc00A384A5-77C1-4B98-94AE-52B1770F7DCF,4452_238
4452_86286,143,4452_4847,Dublin Connolly,P755,1,4452_7778018_Txc2AD1B6E2-73D9-4431-999B-6C0ECEE88BE1,4452_246
4452_86286,164,4452_4848,Dublin Connolly,P755,1,4452_7778018_Txc86C3C862-8F03-4C6E-A0B8-830DDC762471,4452_246
4452_86286,165,4452_4849,Dublin Connolly,P755,1,4452_7778018_Txc18D5DDED-4080-45C9-BA1C-902A9FC6E137,4452_246
4452_86289,135,4452_485,Greystones,E106,1,4452_7778018_TxcB46265DC-E7F8-420F-B050-F237D7960130,4452_2
4452_86286,166,4452_4850,Dublin Connolly,P755,1,4452_7778018_Txc9330C361-30FD-4336-85D2-6397F91F68AE,4452_246
4452_86286,155,4452_4851,Dublin Connolly,P755,1,4452_7778018_TxcE8E84318-A533-4597-B13A-E741D9826AFA,4452_246
4452_86286,167,4452_4852,Dublin Connolly,P755,1,4452_7778018_Txc06F4AEAC-579E-4EE1-B603-F9D989731FA6,4452_246
4452_86286,152,4452_4853,Clonsilla,P331,1,4452_7778018_Txc8B340466-F96D-4714-92B3-2F6D99BDD6EB,4452_238
4452_86286,135,4452_4854,Clonsilla,P345,1,4452_7778018_TxcD8558062-4AF2-4B7D-B2AD-BEED5B659B11,4452_238
4452_86286,135,4452_4855,Dublin Connolly,P771,1,4452_7778018_Txc51DA1134-992A-408E-9186-D1CFBA72F6E8,4452_246
4452_86286,153,4452_4861,Clonsilla,P345,1,4452_7778018_Txc34FADB55-D9E3-46F1-9C94-6F5DEB46B2E4,4452_238
4452_86286,153,4452_4862,Dublin Connolly,P771,1,4452_7778018_TxcDEEF1E48-A9A3-455B-B5A3-3084DBE0B71F,4452_246
4452_86286,152,4452_4863,Clonsilla,P333,1,4452_7778018_Txc088E54C5-2007-4CDE-83A4-27829256D073,4452_238
4452_86286,154,4452_4864,Clonsilla,P383,1,4452_7778018_TxcF8B990CA-C794-41BD-AD2E-E4D10B1A2383,4452_240
4452_86286,154,4452_4865,Dublin Connolly,P756,1,4452_7778018_TxcBE070EEC-C06C-44FF-81FA-5F8405E85D62,4452_246
4452_86286,143,4452_4870,Clonsilla,P383,1,4452_7778018_TxcA3D6FBCA-AA86-4C01-9DD9-59F0EFB266BA,4452_240
4452_86286,164,4452_4871,Clonsilla,P383,1,4452_7778018_Txc60ADD149-4E60-4431-88A2-A3F73CA46710,4452_240
4452_86286,165,4452_4872,Clonsilla,P383,1,4452_7778018_Txc9874975E-733D-49AE-9180-36D07C132E9C,4452_240
4452_86286,166,4452_4873,Clonsilla,P383,1,4452_7778018_Txc10BBE057-8AF4-4258-9829-AEECD387E110,4452_240
4452_86286,155,4452_4874,Clonsilla,P383,1,4452_7778018_TxcB926878D-2B41-4ED4-B95F-2A7BB311DC44,4452_240
4452_86286,167,4452_4875,Clonsilla,P383,1,4452_7778018_Txc2303DAD7-837D-4520-BF20-4E5290B66C9F,4452_240
4452_86286,143,4452_4876,Dublin Connolly,P756,1,4452_7778018_TxcCB2A5763-6E53-41B6-B01A-5DE863004875,4452_246
4452_86286,164,4452_4877,Dublin Connolly,P756,1,4452_7778018_Txc83F05220-D626-4487-A585-4BD65A2DB519,4452_246
4452_86286,165,4452_4878,Dublin Connolly,P756,1,4452_7778018_TxcEC715D0F-8A6A-4AF9-9798-CF73443956CD,4452_246
4452_86286,166,4452_4879,Dublin Connolly,P756,1,4452_7778018_Txc37148EA5-60C2-49A6-B5DC-375F0EC0EDDA,4452_246
4452_86286,155,4452_4880,Dublin Connolly,P756,1,4452_7778018_Txc2B462814-23DF-4906-91B2-5475BB162B8E,4452_246
4452_86286,167,4452_4881,Dublin Connolly,P756,1,4452_7778018_Txc97DD0DFA-0B6F-41C8-A2F1-7D9A90A42570,4452_246
4452_86286,152,4452_4882,Grand Canal Dock,P670,1,4452_7778018_TxcBCAE7F4B-1274-423D-9534-EFA2B9AABCB1,4452_244
4452_86286,152,4452_4883,Clonsilla,P335,1,4452_7778018_Txc9129CB60-2FDF-4A67-B966-DFDCEA11EDA6,4452_238
4452_86286,135,4452_4884,Clonsilla,P346,1,4452_7778018_Txc388D111C-9FED-4D19-B0B3-D434721F2AD8,4452_238
4452_86286,154,4452_4885,Clonsilla,P384,1,4452_7778018_Txc0E2DD293-4BB2-480C-BDF7-EA59E023896D,4452_240
4452_86286,135,4452_4886,Dublin Connolly,P773,1,4452_7778018_Txc9FE8DE3C-2268-4986-8195-6D673CB22E60,4452_246
4452_86286,154,4452_4887,Dublin Connolly,P757,1,4452_7778018_TxcBA2E0C9E-7839-4F09-A95F-2D511B5CA7CB,4452_246
4452_86286,143,4452_4897,Clonsilla,P384,1,4452_7778018_Txc35B16299-3C49-4ED9-BE82-1BFA0C0D72CC,4452_240
4452_86286,164,4452_4898,Clonsilla,P384,1,4452_7778018_Txc2C083022-E6D7-415D-84E5-CA539A716A68,4452_240
4452_86286,165,4452_4899,Clonsilla,P384,1,4452_7778018_TxcFDA3E398-0F5B-4AB3-8D4B-EC03829FFE4C,4452_240
4452_86286,166,4452_4900,Clonsilla,P384,1,4452_7778018_TxcB3E17465-2FE4-4FF6-8A41-03E77FF8D19B,4452_240
4452_86286,155,4452_4901,Clonsilla,P384,1,4452_7778018_Txc47570753-A7D2-48AC-A70F-0D202459ACC7,4452_240
4452_86286,167,4452_4902,Clonsilla,P384,1,4452_7778018_Txc3DBA4F47-CC42-4ED1-BF13-A43064A247DB,4452_240
