trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,timepoint
4561_300,10:31:00,10:31:00,8250IR0021,16,,0,0,1
4561_300,10:34:00,10:34:00,8250IR0022,17,,0,0,1
4561_300,10:40:00,10:41:00,8350IR0123,18,,0,0,1
4561_300,10:50:00,10:50:00,8350IR0122,19,,1,0,1
4561_3000,15:35:00,15:35:00,8350IR0123,1,Howth,0,1,1
4561_3000,15:39:00,15:39:00,8250IR0022,2,,0,0,1
4561_3000,15:42:00,15:42:00,8250IR0021,3,,0,0,1
4561_3000,15:46:00,15:47:00,8250IR0014,4,,0,0,1
4561_3000,15:49:00,15:49:00,8250IR0037,5,,0,0,1
4561_3000,15:51:00,15:51:00,8250IR0111,6,,0,0,1
4561_3000,15:54:00,15:55:00,8250IR0124,7,,0,0,1
4561_3000,15:57:00,15:57:00,8250IR0042,8,,0,0,1
4561_3000,15:58:00,15:59:00,8250IR0029,9,,0,0,1
4561_3000,16:01:00,16:01:00,8250IR0030,10,,0,0,1
4561_3000,16:03:00,16:03:00,8250IR0039,11,,0,0,1
4561_3000,16:05:00,16:06:00,8220IR0034,12,,0,0,1
4561_3000,16:08:00,16:08:00,8220IR0028,13,,0,0,1
4561_3000,16:10:00,16:10:00,8220IR0133,14,,0,0,1
4561_3000,16:13:00,16:14:00,8220IR0135,15,,0,0,1
4561_3000,16:16:00,16:17:00,8220IR0134,16,,0,0,1
4561_3000,16:18:00,16:19:00,8220IR0025,17,,0,0,1
4561_3000,16:22:00,16:23:00,8220IR0007,18,,0,0,1
4561_3000,16:27:00,16:28:00,8220IR0032,19,,0,0,1
4561_3000,16:30:00,16:30:00,8220IR3881,20,,0,0,1
4561_3000,16:32:00,16:32:00,8220IR0131,21,,0,0,1
4561_3000,16:34:00,16:34:00,8220IR0035,22,,0,0,1
4561_3000,16:36:00,16:36:00,8220IR0141,23,,0,0,1
4561_3000,16:38:00,16:38:00,8240IR0025,24,,0,0,1
4561_3000,16:40:00,16:41:00,8240IR0140,25,,0,0,1
4561_3000,16:43:00,16:43:00,8240IR0024,26,,0,0,1
4561_3000,16:48:00,16:48:00,8240IR0017,27,,1,0,1
4561_3009,15:51:00,15:51:00,8350IR0123,1,Howth,0,1,1
4561_3009,15:55:00,15:56:00,8250IR0022,2,,0,0,1
4561_3009,15:58:00,15:58:00,8250IR0021,3,,0,0,1
4561_3009,16:03:00,16:03:00,8250IR0014,4,,0,0,1
4561_3009,16:05:00,16:06:00,8250IR0037,5,,0,0,1
4561_3009,16:07:00,16:08:00,8250IR0111,6,,0,0,1
4561_3009,16:11:00,16:11:00,8250IR0124,7,,0,0,1
4561_3009,16:13:00,16:14:00,8250IR0042,8,,0,0,1
4561_3009,16:15:00,16:15:00,8250IR0029,9,,0,0,1
4561_3009,16:17:00,16:18:00,8250IR0030,10,,0,0,1
4561_3009,16:19:00,16:20:00,8250IR0039,11,,0,0,1
4561_3009,16:22:00,16:22:00,8220IR0034,12,,0,0,1
4561_3009,16:24:00,16:25:00,8220IR0028,13,,0,0,1
4561_3009,16:27:00,16:27:00,8220IR0133,14,,0,0,1
4561_3009,16:30:00,16:31:00,8220IR0135,15,,0,0,1
4561_3009,16:32:00,16:33:00,8220IR0134,16,,0,0,1
4561_3009,16:35:00,16:36:00,8220IR0025,17,,0,0,1
4561_3009,16:37:00,16:38:00,8220IR0007,18,,0,0,1
4561_3009,16:42:00,16:43:00,8220IR0032,19,,0,0,1
4561_3009,16:45:00,16:45:00,8220IR3881,20,,0,0,1
4561_3009,16:47:00,16:48:00,8220IR0131,21,,0,0,1
4561_3009,16:49:00,16:50:00,8220IR0035,22,,0,0,1
4561_3009,16:51:00,16:52:00,8220IR0141,23,,0,0,1
4561_3009,16:53:00,16:54:00,8240IR0025,24,,0,0,1
4561_3009,16:55:00,16:56:00,8240IR0140,25,,0,0,1
4561_3009,16:58:00,16:58:00,8240IR0024,26,,0,0,1
4561_3009,17:04:00,17:04:00,8240IR0017,27,,1,0,1
4561_301,10:00:00,10:00:00,8240IR0017,1,Greystones,0,1,1
4561_301,10:03:00,10:04:00,8240IR0024,2,,0,0,1
4561_301,10:06:00,10:06:00,8240IR0140,3,,0,0,1
4561_301,10:09:00,10:09:00,8240IR0025,4,,0,0,1
4561_301,10:11:00,10:11:00,8220IR0141,5,,0,0,1
4561_301,10:13:00,10:13:00,8220IR0035,6,,0,0,1
4561_301,10:15:00,10:15:00,8220IR0131,7,,0,0,1
4561_301,10:17:00,10:17:00,8220IR3881,8,,0,0,1
4561_301,10:20:00,10:20:00,8220IR0032,9,,0,0,1
4561_301,10:25:00,10:26:00,8220IR0007,10,,0,0,1
4561_301,10:28:00,10:29:00,8220IR0025,11,,0,0,1
4561_301,10:30:00,10:32:00,8220IR0134,12,,0,0,1
4561_301,10:33:00,10:34:00,8220IR0135,13,,0,0,1
4561_301,10:37:00,10:37:00,8220IR0133,14,,0,0,1
4561_301,10:39:00,10:39:00,8220IR0028,15,,0,0,1
4561_301,10:41:00,10:42:00,8220IR0034,16,,0,0,1
4561_301,10:44:00,10:44:00,8250IR0039,17,,0,0,1
4561_301,10:46:00,10:47:00,8250IR0030,18,,0,0,1
4561_301,10:48:00,10:49:00,8250IR0029,19,,0,0,1
4561_301,10:50:00,10:51:00,8250IR0042,20,,0,0,1
4561_301,10:53:00,10:53:00,8250IR0124,21,,0,0,1
4561_301,10:56:00,10:57:00,8250IR0111,22,,0,0,1
4561_301,10:59:00,10:59:00,8250IR0037,23,,0,0,1
4561_301,11:01:00,11:02:00,8250IR0014,24,,0,0,1
4561_301,11:06:00,11:06:00,8250IR0021,25,,0,0,1
4561_301,11:09:00,11:09:00,8250IR0022,26,,0,0,1
4561_301,11:15:00,11:16:00,8350IR0123,27,,0,0,1
4561_301,11:26:00,11:26:00,8350IR0122,28,,1,0,1
4561_3022,15:51:00,15:51:00,8350IR0123,1,Howth,0,1,1
4561_3022,15:55:00,15:56:00,8250IR0022,2,,0,0,1
4561_3022,15:58:00,15:58:00,8250IR0021,3,,0,0,1
4561_3022,16:03:00,16:03:00,8250IR0014,4,,0,0,1
4561_3022,16:05:00,16:06:00,8250IR0037,5,,0,0,1
4561_3022,16:07:00,16:08:00,8250IR0111,6,,0,0,1
4561_3022,16:11:00,16:11:00,8250IR0124,7,,0,0,1
4561_3022,16:13:00,16:14:00,8250IR0042,8,,0,0,1
4561_3022,16:15:00,16:15:00,8250IR0029,9,,0,0,1
4561_3022,16:17:00,16:18:00,8250IR0030,10,,0,0,1
4561_3022,16:19:00,16:20:00,8250IR0039,11,,0,0,1
4561_3022,16:22:00,16:22:00,8220IR0034,12,,0,0,1
4561_3022,16:24:00,16:25:00,8220IR0028,13,,0,0,1
4561_3022,16:27:00,16:27:00,8220IR0133,14,,0,0,1
4561_3022,16:30:00,16:31:00,8220IR0135,15,,0,0,1
4561_3022,16:32:00,16:33:00,8220IR0134,16,,0,0,1
4561_3022,16:35:00,16:36:00,8220IR0025,17,,0,0,1
4561_3022,16:37:00,16:38:00,8220IR0007,18,,0,0,1
4561_3022,16:42:00,16:43:00,8220IR0032,19,,0,0,1
4561_3022,16:45:00,16:45:00,8220IR3881,20,,0,0,1
4561_3022,16:47:00,16:48:00,8220IR0131,21,,0,0,1
4561_3022,16:49:00,16:50:00,8220IR0035,22,,0,0,1
4561_3022,16:51:00,16:52:00,8220IR0141,23,,0,0,1
4561_3022,16:53:00,16:54:00,8240IR0025,24,,0,0,1
4561_3022,16:55:00,16:56:00,8240IR0140,25,,0,0,1
4561_3022,16:58:00,16:58:00,8240IR0024,26,,0,0,1
4561_3022,17:04:00,17:04:00,8240IR0017,27,,1,0,1
4561_3023,15:51:00,15:51:00,8350IR0123,1,Dublin Connolly,0,1,1
4561_3023,15:55:00,15:56:00,8250IR0022,2,,0,0,1
4561_3023,15:58:00,15:58:00,8250IR0021,3,,0,0,1
4561_3023,16:03:00,16:03:00,8250IR0014,4,,0,0,1
4561_3023,16:05:00,16:06:00,8250IR0037,5,,0,0,1
4561_3023,16:07:00,16:08:00,8250IR0111,6,,0,0,1
4561_3023,16:11:00,16:11:00,8250IR0124,7,,0,0,1
4561_3023,16:13:00,16:14:00,8250IR0042,8,,0,0,1
4561_3023,16:15:00,16:15:00,8250IR0029,9,,0,0,1
4561_3023,16:17:00,16:18:00,8250IR0030,10,,0,0,1
4561_3023,16:19:00,16:20:00,8250IR0039,11,,0,0,1
4561_3023,16:22:00,16:22:00,8220IR0034,12,,0,0,1
4561_3023,16:24:00,16:25:00,8220IR0028,13,,0,0,1
4561_3023,16:27:00,16:27:00,8220IR0133,14,,0,0,1
4561_3023,16:30:00,16:31:00,8220IR0135,15,,0,0,1
4561_3023,16:32:00,16:33:00,8220IR0134,16,,0,0,1
4561_3023,16:35:00,16:36:00,8220IR0025,17,,0,0,1
4561_3023,16:40:00,16:40:00,8220IR0007,18,,1,0,1
4561_3024,15:51:00,15:51:00,8350IR0123,1,Dublin Connolly,0,1,1
4561_3024,15:55:00,15:56:00,8250IR0022,2,,0,0,1
4561_3024,15:58:00,15:58:00,8250IR0021,3,,0,0,1
4561_3024,16:03:00,16:03:00,8250IR0014,4,,0,0,1
4561_3024,16:05:00,16:06:00,8250IR0037,5,,0,0,1
4561_3024,16:07:00,16:08:00,8250IR0111,6,,0,0,1
4561_3024,16:11:00,16:11:00,8250IR0124,7,,0,0,1
4561_3024,16:13:00,16:14:00,8250IR0042,8,,0,0,1
4561_3024,16:15:00,16:15:00,8250IR0029,9,,0,0,1
4561_3024,16:17:00,16:18:00,8250IR0030,10,,0,0,1
4561_3024,16:19:00,16:20:00,8250IR0039,11,,0,0,1
4561_3024,16:22:00,16:22:00,8220IR0034,12,,0,0,1
4561_3024,16:24:00,16:25:00,8220IR0028,13,,0,0,1
4561_3024,16:27:00,16:27:00,8220IR0133,14,,0,0,1
4561_3024,16:30:00,16:31:00,8220IR0135,15,,0,0,1
4561_3024,16:32:00,16:33:00,8220IR0134,16,,0,0,1
4561_3024,16:35:00,16:36:00,8220IR0025,17,,0,0,1
4561_3024,16:40:00,16:40:00,8220IR0007,18,,1,0,1
4561_3027,15:55:00,15:55:00,8350IR0123,1,Howth,0,1,1
4561_3027,15:59:00,15:59:00,8250IR0022,2,,0,0,1
4561_3027,16:02:00,16:02:00,8250IR0021,3,,0,0,1
4561_3027,16:06:00,16:07:00,8250IR0014,4,,0,0,1
4561_3027,16:09:00,16:09:00,8250IR0037,5,,0,0,1
4561_3027,16:11:00,16:11:00,8250IR0111,6,,0,0,1
4561_3027,16:14:00,16:15:00,8250IR0124,7,,0,0,1
4561_3027,16:17:00,16:17:00,8250IR0042,8,,0,0,1
4561_3027,16:18:00,16:19:00,8250IR0029,9,,0,0,1
4561_3027,16:21:00,16:21:00,8250IR0030,10,,0,0,1
4561_3027,16:23:00,16:23:00,8250IR0039,11,,0,0,1
4561_3027,16:25:00,16:26:00,8220IR0034,12,,0,0,1
4561_3027,16:28:00,16:28:00,8220IR0028,13,,0,0,1
4561_3027,16:30:00,16:30:00,8220IR0133,14,,0,0,1
4561_3027,16:33:00,16:34:00,8220IR0135,15,,0,0,1
4561_3027,16:36:00,16:37:00,8220IR0134,16,,0,0,1
4561_3027,16:38:00,16:39:00,8220IR0025,17,,0,0,1
4561_3027,16:42:00,16:43:00,8220IR0007,18,,0,0,1
4561_3027,16:47:00,16:48:00,8220IR0032,19,,0,0,1
4561_3027,16:50:00,16:50:00,8220IR3881,20,,0,0,1
4561_3027,16:52:00,16:52:00,8220IR0131,21,,0,0,1
4561_3027,16:54:00,16:54:00,8220IR0035,22,,0,0,1
4561_3027,16:56:00,16:56:00,8220IR0141,23,,0,0,1
4561_3027,16:58:00,16:58:00,8240IR0025,24,,0,0,1
4561_3027,17:00:00,17:01:00,8240IR0140,25,,0,0,1
4561_3027,17:03:00,17:03:00,8240IR0024,26,,0,0,1
4561_3027,17:08:00,17:08:00,8240IR0017,27,,1,0,1
4561_3033,15:57:00,15:57:00,8350IR0123,1,Howth,0,1,1
4561_3033,16:01:00,16:02:00,8250IR0022,2,,0,0,1
4561_3033,16:04:00,16:04:00,8250IR0021,3,,0,0,1
4561_3033,16:09:00,16:09:00,8250IR0014,4,,0,0,1
4561_3033,16:11:00,16:12:00,8250IR0037,5,,0,0,1
4561_3033,16:13:00,16:14:00,8250IR0111,6,,0,0,1
4561_3033,16:17:00,16:17:00,8250IR0124,7,,0,0,1
4561_3033,16:19:00,16:20:00,8250IR0042,8,,0,0,1
4561_3033,16:21:00,16:21:00,8250IR0029,9,,0,0,1
4561_3033,16:23:00,16:24:00,8250IR0030,10,,0,0,1
4561_3033,16:25:00,16:26:00,8250IR0039,11,,0,0,1
4561_3033,16:28:00,16:28:00,8220IR0034,12,,0,0,1
4561_3033,16:30:00,16:31:00,8220IR0028,13,,0,0,1
4561_3033,16:33:00,16:33:00,8220IR0133,14,,0,0,1
4561_3033,16:36:00,16:37:00,8220IR0135,15,,0,0,1
4561_3033,16:38:00,16:39:00,8220IR0134,16,,0,0,1
4561_3033,16:41:00,16:42:00,8220IR0025,17,,0,0,1
4561_3033,16:43:00,16:44:00,8220IR0007,18,,0,0,1
4561_3033,16:48:00,16:49:00,8220IR0032,19,,0,0,1
4561_3033,16:51:00,16:51:00,8220IR3881,20,,0,0,1
4561_3033,16:53:00,16:53:00,8220IR0131,21,,0,0,1
4561_3033,16:55:00,16:55:00,8220IR0035,22,,0,0,1
4561_3033,16:57:00,16:57:00,8220IR0141,23,,0,0,1
4561_3033,16:59:00,16:59:00,8240IR0025,24,,0,0,1
4561_3033,17:01:00,17:02:00,8240IR0140,25,,0,0,1
4561_3033,17:04:00,17:04:00,8240IR0024,26,,0,0,1
4561_3033,17:10:00,17:10:00,8240IR0017,27,,1,0,1
4561_3037,15:57:00,15:57:00,8350IR0123,1,Howth,0,1,1
4561_3037,16:01:00,16:02:00,8250IR0022,2,,0,0,1
4561_3037,16:04:00,16:04:00,8250IR0021,3,,0,0,1
4561_3037,16:09:00,16:09:00,8250IR0014,4,,0,0,1
4561_3037,16:11:00,16:12:00,8250IR0037,5,,0,0,1
4561_3037,16:13:00,16:14:00,8250IR0111,6,,0,0,1
4561_3037,16:17:00,16:17:00,8250IR0124,7,,0,0,1
4561_3037,16:19:00,16:20:00,8250IR0042,8,,0,0,1
4561_3037,16:21:00,16:21:00,8250IR0029,9,,0,0,1
4561_3037,16:23:00,16:24:00,8250IR0030,10,,0,0,1
4561_3037,16:25:00,16:26:00,8250IR0039,11,,0,0,1
4561_3037,16:28:00,16:28:00,8220IR0034,12,,0,0,1
4561_3037,16:30:00,16:31:00,8220IR0028,13,,0,0,1
4561_3037,16:33:00,16:33:00,8220IR0133,14,,0,0,1
4561_3037,16:36:00,16:37:00,8220IR0135,15,,0,0,1
4561_3037,16:38:00,16:39:00,8220IR0134,16,,0,0,1
4561_3037,16:41:00,16:42:00,8220IR0025,17,,0,0,1
4561_3037,16:43:00,16:44:00,8220IR0007,18,,0,0,1
4561_3037,16:48:00,16:49:00,8220IR0032,19,,0,0,1
4561_3037,16:51:00,16:51:00,8220IR3881,20,,0,0,1
4561_3037,16:53:00,16:53:00,8220IR0131,21,,0,0,1
4561_3037,16:55:00,16:55:00,8220IR0035,22,,0,0,1
4561_3037,16:57:00,16:57:00,8220IR0141,23,,0,0,1
4561_3037,16:59:00,16:59:00,8240IR0025,24,,0,0,1
4561_3037,17:01:00,17:02:00,8240IR0140,25,,0,0,1
4561_3037,17:04:00,17:04:00,8240IR0024,26,,0,0,1
4561_3037,17:10:00,17:10:00,8240IR0017,27,,1,0,1
4561_3039,15:57:00,15:57:00,8350IR0123,1,Dublin Connolly,0,1,1
4561_3039,16:01:00,16:02:00,8250IR0022,2,,0,0,1
4561_3039,16:05:00,16:05:00,8250IR0021,3,,0,0,1
4561_3039,16:10:00,16:11:00,8250IR0014,4,,0,0,1
4561_3039,16:13:00,16:14:00,8250IR0037,5,,0,0,1
4561_3039,16:16:00,16:16:00,8250IR0111,6,,0,0,1
4561_3039,16:20:00,16:20:00,8250IR0124,7,,0,0,1
4561_3039,16:23:00,16:23:00,8250IR0042,8,,0,0,1
4561_3039,16:25:00,16:25:00,8250IR0029,9,,0,0,1
4561_3039,16:27:00,16:28:00,8250IR0030,10,,0,0,1
4561_3039,16:30:00,16:30:00,8250IR0039,11,,0,0,1
4561_3039,16:32:00,16:33:00,8220IR0034,12,,0,0,1
4561_3039,16:35:00,16:35:00,8220IR0028,13,,0,0,1
4561_3039,16:38:00,16:38:00,8220IR0133,14,,0,0,1
4561_3039,16:41:00,16:42:00,8220IR0135,15,,0,0,1
4561_3039,16:44:00,16:45:00,8220IR0134,16,,0,0,1
4561_3039,16:47:00,16:48:00,8220IR0025,17,,0,0,1
4561_3039,16:52:00,16:52:00,8220IR0007,18,,1,0,1
4561_3049,16:01:00,16:01:00,8350IR0122,1,Howth,0,1,1
4561_3049,16:12:00,16:15:00,8350IR0123,2,,0,0,1
4561_3049,16:19:00,16:19:00,8250IR0022,3,,0,0,1
4561_3049,16:22:00,16:22:00,8250IR0021,4,,0,0,1
4561_3049,16:26:00,16:27:00,8250IR0014,5,,0,0,1
4561_3049,16:29:00,16:29:00,8250IR0037,6,,0,0,1
4561_3049,16:31:00,16:31:00,8250IR0111,7,,0,0,1
4561_3049,16:34:00,16:35:00,8250IR0124,8,,0,0,1
4561_3049,16:37:00,16:37:00,8250IR0042,9,,0,0,1
4561_3049,16:38:00,16:39:00,8250IR0029,10,,0,0,1
4561_3049,16:41:00,16:41:00,8250IR0030,11,,0,0,1
4561_3049,16:43:00,16:43:00,8250IR0039,12,,0,0,1
4561_3049,16:45:00,16:46:00,8220IR0034,13,,0,0,1
4561_3049,16:48:00,16:48:00,8220IR0028,14,,0,0,1
4561_3049,16:50:00,16:50:00,8220IR0133,15,,0,0,1
4561_3049,16:53:00,16:54:00,8220IR0135,16,,0,0,1
4561_3049,16:56:00,16:57:00,8220IR0134,17,,0,0,1
4561_3049,16:58:00,16:59:00,8220IR0025,18,,0,0,1
4561_3049,17:02:00,17:03:00,8220IR0007,19,,0,0,1
4561_3049,17:07:00,17:08:00,8220IR0032,20,,0,0,1
4561_3049,17:10:00,17:10:00,8220IR3881,21,,0,0,1
4561_3049,17:12:00,17:12:00,8220IR0131,22,,0,0,1
4561_3049,17:14:00,17:14:00,8220IR0035,23,,0,0,1
4561_3049,17:16:00,17:16:00,8220IR0141,24,,0,0,1
4561_3049,17:18:00,17:18:00,8240IR0025,25,,0,0,1
4561_3049,17:20:00,17:21:00,8240IR0140,26,,0,0,1
4561_3049,17:23:00,17:23:00,8240IR0024,27,,0,0,1
4561_3049,17:28:00,17:28:00,8240IR0017,28,,1,0,1
4561_3051,16:05:00,16:05:00,8350IR0123,1,Malahide,0,1,1
4561_3051,16:09:00,16:09:00,8250IR0022,2,,0,0,1
4561_3051,16:12:00,16:12:00,8250IR0021,3,,0,0,1
4561_3051,16:16:00,16:17:00,8250IR0014,4,,0,0,1
4561_3051,16:19:00,16:19:00,8250IR0037,5,,0,0,1
4561_3051,16:21:00,16:21:00,8250IR0111,6,,0,0,1
4561_3051,16:24:00,16:25:00,8250IR0124,7,,0,0,1
4561_3051,16:27:00,16:27:00,8250IR0042,8,,0,0,1
4561_3051,16:28:00,16:29:00,8250IR0029,9,,0,0,1
4561_3051,16:31:00,16:31:00,8250IR0030,10,,0,0,1
4561_3051,16:33:00,16:33:00,8250IR0039,11,,0,0,1
4561_3051,16:35:00,16:36:00,8220IR0034,12,,0,0,1
4561_3051,16:38:00,16:38:00,8220IR0028,13,,0,0,1
4561_3051,16:40:00,16:40:00,8220IR0133,14,,0,0,1
4561_3051,16:43:00,16:44:00,8220IR0135,15,,0,0,1
4561_3051,16:46:00,16:47:00,8220IR0134,16,,0,0,1
4561_3051,16:48:00,16:50:00,8220IR0025,17,,0,0,1
4561_3051,16:53:00,16:54:00,8220IR0007,18,,0,0,1
4561_3051,16:57:00,16:58:00,8220IR0032,19,,0,0,1
4561_3051,17:00:00,17:00:00,8220IR3881,20,,0,0,1
4561_3051,17:02:00,17:02:00,8220IR0131,21,,0,0,1
4561_3051,17:04:00,17:04:00,8220IR0035,22,,0,0,1
4561_3051,17:06:00,17:06:00,8220IR0141,23,,0,0,1
4561_3051,17:08:00,17:08:00,8240IR0025,24,,0,0,1
4561_3051,17:10:00,17:11:00,8220IR0139,25,,0,0,1
4561_3051,17:13:00,17:13:00,8240IR0138,26,,0,0,1
4561_3051,17:18:00,17:18:00,8240IR0020,27,,1,0,1
4561_3056,16:11:00,16:11:00,8350IR0123,1,Malahide,0,1,1
4561_3056,16:15:00,16:16:00,8250IR0022,2,,0,0,1
4561_3056,16:18:00,16:18:00,8250IR0021,3,,0,0,1
4561_3056,16:23:00,16:23:00,8250IR0014,4,,0,0,1
4561_3056,16:25:00,16:26:00,8250IR0037,5,,0,0,1
4561_3056,16:27:00,16:28:00,8250IR0111,6,,0,0,1
4561_3056,16:31:00,16:31:00,8250IR0124,7,,0,0,1
4561_3056,16:33:00,16:34:00,8250IR0042,8,,0,0,1
4561_3056,16:35:00,16:35:00,8250IR0029,9,,0,0,1
4561_3056,16:37:00,16:38:00,8250IR0030,10,,0,0,1
4561_3056,16:39:00,16:40:00,8250IR0039,11,,0,0,1
4561_3056,16:42:00,16:42:00,8220IR0034,12,,0,0,1
4561_3056,16:44:00,16:45:00,8220IR0028,13,,0,0,1
4561_3056,16:47:00,16:47:00,8220IR0133,14,,0,0,1
4561_3056,16:50:00,16:51:00,8220IR0135,15,,0,0,1
4561_3056,16:52:00,16:53:00,8220IR0134,16,,0,0,1
4561_3056,16:55:00,16:56:00,8220IR0025,17,,0,0,1
4561_3056,16:57:00,16:58:00,8220IR0007,18,,0,0,1
4561_3056,17:02:00,17:03:00,8220IR0032,19,,0,0,1
4561_3056,17:05:00,17:05:00,8220IR3881,20,,0,0,1
4561_3056,17:07:00,17:08:00,8220IR0131,21,,0,0,1
4561_3056,17:09:00,17:10:00,8220IR0035,22,,0,0,1
4561_3056,17:11:00,17:12:00,8220IR0141,23,,0,0,1
4561_3056,17:13:00,17:14:00,8240IR0025,24,,0,0,1
4561_3056,17:16:00,17:17:00,8220IR0139,25,,0,0,1
4561_3056,17:19:00,17:20:00,8240IR0138,26,,0,0,1
4561_3056,17:26:00,17:26:00,8240IR0020,27,,1,0,1
4561_3063,16:11:00,16:11:00,8350IR0123,1,Malahide,0,1,1
4561_3063,16:15:00,16:16:00,8250IR0022,2,,0,0,1
4561_3063,16:18:00,16:18:00,8250IR0021,3,,0,0,1
4561_3063,16:23:00,16:23:00,8250IR0014,4,,0,0,1
4561_3063,16:25:00,16:26:00,8250IR0037,5,,0,0,1
4561_3063,16:27:00,16:28:00,8250IR0111,6,,0,0,1
4561_3063,16:31:00,16:31:00,8250IR0124,7,,0,0,1
4561_3063,16:33:00,16:34:00,8250IR0042,8,,0,0,1
4561_3063,16:35:00,16:35:00,8250IR0029,9,,0,0,1
4561_3063,16:37:00,16:38:00,8250IR0030,10,,0,0,1
4561_3063,16:39:00,16:40:00,8250IR0039,11,,0,0,1
4561_3063,16:42:00,16:42:00,8220IR0034,12,,0,0,1
4561_3063,16:44:00,16:45:00,8220IR0028,13,,0,0,1
4561_3063,16:47:00,16:47:00,8220IR0133,14,,0,0,1
4561_3063,16:50:00,16:51:00,8220IR0135,15,,0,0,1
4561_3063,16:52:00,16:53:00,8220IR0134,16,,0,0,1
4561_3063,16:55:00,16:56:00,8220IR0025,17,,0,0,1
4561_3063,16:57:00,16:58:00,8220IR0007,18,,0,0,1
4561_3063,17:02:00,17:03:00,8220IR0032,19,,0,0,1
4561_3063,17:05:00,17:05:00,8220IR3881,20,,0,0,1
4561_3063,17:07:00,17:08:00,8220IR0131,21,,0,0,1
4561_3063,17:09:00,17:10:00,8220IR0035,22,,0,0,1
4561_3063,17:11:00,17:12:00,8220IR0141,23,,0,0,1
4561_3063,17:13:00,17:14:00,8240IR0025,24,,0,0,1
4561_3063,17:16:00,17:17:00,8220IR0139,25,,0,0,1
4561_3063,17:19:00,17:20:00,8240IR0138,26,,0,0,1
4561_3063,17:26:00,17:26:00,8240IR0020,27,,1,0,1
4561_3064,16:11:00,16:11:00,8350IR0123,1,Dublin Connolly,0,1,1
4561_3064,16:15:00,16:16:00,8250IR0022,2,,0,0,1
4561_3064,16:18:00,16:18:00,8250IR0021,3,,0,0,1
4561_3064,16:23:00,16:23:00,8250IR0014,4,,0,0,1
4561_3064,16:25:00,16:26:00,8250IR0037,5,,0,0,1
4561_3064,16:27:00,16:28:00,8250IR0111,6,,0,0,1
4561_3064,16:31:00,16:31:00,8250IR0124,7,,0,0,1
4561_3064,16:33:00,16:34:00,8250IR0042,8,,0,0,1
4561_3064,16:35:00,16:35:00,8250IR0029,9,,0,0,1
4561_3064,16:37:00,16:38:00,8250IR0030,10,,0,0,1
4561_3064,16:39:00,16:40:00,8250IR0039,11,,0,0,1
4561_3064,16:42:00,16:42:00,8220IR0034,12,,0,0,1
4561_3064,16:44:00,16:45:00,8220IR0028,13,,0,0,1
4561_3064,16:47:00,16:47:00,8220IR0133,14,,0,0,1
4561_3064,16:50:00,16:51:00,8220IR0135,15,,0,0,1
4561_3064,16:52:00,16:53:00,8220IR0134,16,,0,0,1
4561_3064,16:55:00,16:56:00,8220IR0025,17,,0,0,1
4561_3064,17:00:00,17:00:00,8220IR0007,18,,1,0,1
4561_3065,16:11:00,16:11:00,8350IR0123,1,Dublin Connolly,0,1,1
4561_3065,16:15:00,16:16:00,8250IR0022,2,,0,0,1
4561_3065,16:18:00,16:18:00,8250IR0021,3,,0,0,1
4561_3065,16:23:00,16:23:00,8250IR0014,4,,0,0,1
4561_3065,16:25:00,16:26:00,8250IR0037,5,,0,0,1
4561_3065,16:27:00,16:28:00,8250IR0111,6,,0,0,1
4561_3065,16:31:00,16:31:00,8250IR0124,7,,0,0,1
4561_3065,16:33:00,16:34:00,8250IR0042,8,,0,0,1
4561_3065,16:35:00,16:35:00,8250IR0029,9,,0,0,1
4561_3065,16:37:00,16:38:00,8250IR0030,10,,0,0,1
4561_3065,16:39:00,16:40:00,8250IR0039,11,,0,0,1
4561_3065,16:42:00,16:42:00,8220IR0034,12,,0,0,1
4561_3065,16:44:00,16:45:00,8220IR0028,13,,0,0,1
4561_3065,16:47:00,16:47:00,8220IR0133,14,,0,0,1
4561_3065,16:50:00,16:51:00,8220IR0135,15,,0,0,1
4561_3065,16:52:00,16:53:00,8220IR0134,16,,0,0,1
4561_3065,16:55:00,16:56:00,8220IR0025,17,,0,0,1
4561_3065,17:00:00,17:00:00,8220IR0007,18,,1,0,1
4561_3066,16:12:00,16:12:00,8350IR0123,1,Malahide,0,1,1
4561_3066,16:16:00,16:17:00,8250IR0022,2,,0,0,1
4561_3066,16:19:00,16:19:00,8250IR0021,3,,0,0,1
4561_3066,16:24:00,16:24:00,8250IR0014,4,,0,0,1
4561_3066,16:26:00,16:27:00,8250IR0037,5,,0,0,1
4561_3066,16:28:00,16:29:00,8250IR0111,6,,0,0,1
4561_3066,16:32:00,16:32:00,8250IR0124,7,,0,0,1
4561_3066,16:34:00,16:35:00,8250IR0042,8,,0,0,1
4561_3066,16:36:00,16:36:00,8250IR0029,9,,0,0,1
4561_3066,16:38:00,16:39:00,8250IR0030,10,,0,0,1
4561_3066,16:40:00,16:41:00,8250IR0039,11,,0,0,1
4561_3066,16:43:00,16:43:00,8220IR0034,12,,0,0,1
4561_3066,16:45:00,16:46:00,8220IR0028,13,,0,0,1
4561_3066,16:47:00,16:48:00,8220IR0133,14,,0,0,1
4561_3066,16:50:00,16:51:00,8220IR0135,15,,0,0,1
