route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
4515_88278,91,4515_17617,Abbey St Lower,4452,1,4515_7778195_6472013,4515_588
4515_88278,92,4515_17618,Abbey St Lower,12179,1,4515_7778195_6472007,4515_588
4515_88278,91,4515_17619,Abbey St Lower,4543,1,4515_7778195_6472005,4515_588
4515_88178,91,4515_1762,Mountjoy Square,7185,1,4515_7778195_1013004,4515_60
4515_88278,93,4515_17620,Abbey St Lower,18369,1,4515_7778195_6472016,4515_588
4515_88278,92,4515_17621,Abbey St Lower,12220,1,4515_7778195_6472017,4515_588
4515_88278,91,4515_17622,Abbey St Lower,4479,1,4515_7778195_6472012,4515_588
4515_88278,93,4515_17623,Abbey St Lower,18318,1,4515_7778195_6472017,4515_588
4515_88287,91,4515_17624,Ballywaltrim,7608,0,4515_7778195_1912005,4515_590
4515_88287,92,4515_17625,Ballywaltrim,14456,0,4515_7778195_1912004,4515_590
4515_88287,91,4515_17626,Ballywaltrim,7632,0,4515_7778195_1912004,4515_590
4515_88287,92,4515_17627,Ballywaltrim,14488,0,4515_7778195_1912002,4515_590
4515_88287,91,4515_17628,Ballywaltrim,7650,0,4515_7778195_1912008,4515_591
4515_88287,91,4515_17629,Ballywaltrim,7610,0,4515_7778195_1912005,4515_590
4515_88178,91,4515_1763,Mountjoy Square,7271,1,4515_7778195_1013017,4515_58
4515_88287,92,4515_17630,Ballywaltrim,14458,0,4515_7778195_1912004,4515_590
4515_88287,93,4515_17631,Ballywaltrim,19734,0,4515_7778195_1912004,4515_591
4515_88287,91,4515_17632,Ballywaltrim,7634,0,4515_7778195_1912004,4515_590
4515_88287,92,4515_17633,Ballywaltrim,14490,0,4515_7778195_1912002,4515_590
4515_88287,91,4515_17634,Ballywaltrim,7623,0,4515_7778195_1912012,4515_591
4515_88287,91,4515_17635,Ballywaltrim,7652,0,4515_7778195_1912008,4515_590
4515_88287,93,4515_17636,Ballywaltrim,19721,0,4515_7778195_1912003,4515_590
4515_88287,92,4515_17637,Ballywaltrim,14460,0,4515_7778195_1912004,4515_591
4515_88287,91,4515_17638,Ballywaltrim,7612,0,4515_7778195_1912005,4515_590
4515_88287,92,4515_17639,Ballywaltrim,14492,0,4515_7778195_1912002,4515_590
4515_88178,92,4515_1764,Mountjoy Square,13791,1,4515_7778195_1013008,4515_58
4515_88287,91,4515_17640,Ballywaltrim,7636,0,4515_7778195_1912004,4515_591
4515_88287,92,4515_17641,Ballywaltrim,14533,0,4515_7778195_1912008,4515_590
4515_88287,91,4515_17642,Ballywaltrim,7625,0,4515_7778195_1912012,4515_591
4515_88287,93,4515_17643,Ballywaltrim,19736,0,4515_7778195_1912004,4515_590
4515_88287,91,4515_17644,Ballywaltrim,7654,0,4515_7778195_1912008,4515_590
4515_88287,92,4515_17645,Ballywaltrim,14462,0,4515_7778195_1912004,4515_591
4515_88287,92,4515_17646,Ballywaltrim,14507,0,4515_7778195_1912007,4515_590
4515_88287,93,4515_17647,Ballywaltrim,19723,0,4515_7778195_1912003,4515_591
4515_88287,91,4515_17648,Ballywaltrim,7638,0,4515_7778195_1912004,4515_592
4515_88287,92,4515_17649,Ballywaltrim,14494,0,4515_7778195_1912002,4515_590
4515_88178,91,4515_1765,Mountjoy Square,7248,1,4515_7778195_1013012,4515_58
4515_88287,91,4515_17650,Ballywaltrim,7627,0,4515_7778195_1912012,4515_591
4515_88287,93,4515_17651,Ballywaltrim,19738,0,4515_7778195_1912004,4515_590
4515_88287,92,4515_17652,Ballywaltrim,14535,0,4515_7778195_1912008,4515_590
4515_88287,91,4515_17653,Ballywaltrim,7601,0,4515_7778195_1912009,4515_591
4515_88287,93,4515_17654,Ballywaltrim,19725,0,4515_7778195_1912003,4515_590
4515_88287,92,4515_17655,Ballywaltrim,14464,0,4515_7778195_1912004,4515_591
4515_88287,91,4515_17656,Ballywaltrim,7660,0,4515_7778195_1912014,4515_592
4515_88287,92,4515_17657,Ballywaltrim,14509,0,4515_7778195_1912007,4515_590
4515_88287,91,4515_17658,Ballywaltrim,7629,0,4515_7778195_1912012,4515_591
4515_88287,93,4515_17659,Ballywaltrim,19740,0,4515_7778195_1912004,4515_590
4515_88178,92,4515_1766,Mountjoy Square,13832,1,4515_7778195_1013006,4515_58
4515_88287,92,4515_17660,Ballywaltrim,14421,0,4515_7778195_1912009,4515_590
4515_88287,91,4515_17661,Ballywaltrim,7603,0,4515_7778195_1912009,4515_591
4515_88287,93,4515_17662,Ballywaltrim,19727,0,4515_7778195_1912003,4515_590
4515_88287,92,4515_17663,Ballywaltrim,14476,0,4515_7778195_1912010,4515_591
4515_88287,91,4515_17664,Ballywaltrim,7662,0,4515_7778195_1912014,4515_592
4515_88287,92,4515_17665,Ballywaltrim,14466,0,4515_7778195_1912004,4515_590
4515_88287,91,4515_17666,Ballywaltrim,7639,0,4515_7778195_1912004,4515_591
4515_88287,93,4515_17667,Ballywaltrim,19742,0,4515_7778195_1912004,4515_590
4515_88287,92,4515_17668,Ballywaltrim,14511,0,4515_7778195_1912007,4515_590
4515_88287,91,4515_17669,Ballywaltrim,7605,0,4515_7778195_1912009,4515_591
4515_88178,93,4515_1767,Mountjoy Square,19145,1,4515_7778195_1013002,4515_59
4515_88287,93,4515_17670,Ballywaltrim,19729,0,4515_7778195_1912003,4515_590
4515_88287,92,4515_17671,Ballywaltrim,14423,0,4515_7778195_1912009,4515_591
4515_88287,91,4515_17672,Ballywaltrim,7664,0,4515_7778195_1912014,4515_592
4515_88287,92,4515_17673,Ballywaltrim,14478,0,4515_7778195_1912010,4515_590
4515_88287,91,4515_17674,Ballywaltrim,7641,0,4515_7778195_1912004,4515_591
4515_88287,93,4515_17675,Ballywaltrim,19744,0,4515_7778195_1912004,4515_590
4515_88287,92,4515_17676,Ballywaltrim,14468,0,4515_7778195_1912004,4515_590
4515_88287,91,4515_17677,Ballywaltrim,7607,0,4515_7778195_1912009,4515_591
4515_88287,92,4515_17678,Ballywaltrim,14537,0,4515_7778195_1912008,4515_590
4515_88287,93,4515_17679,Ballywaltrim,19731,0,4515_7778195_1912003,4515_591
4515_88178,91,4515_1768,Mountjoy Square,7256,1,4515_7778195_1013013,4515_58
4515_88287,91,4515_17680,Ballywaltrim,7666,0,4515_7778195_1912014,4515_592
4515_88287,92,4515_17681,Ballywaltrim,14425,0,4515_7778195_1912009,4515_590
4515_88287,91,4515_17682,Ballywaltrim,7643,0,4515_7778195_1912004,4515_591
4515_88287,93,4515_17683,Ballywaltrim,19680,0,4515_7778195_1912001,4515_590
4515_88287,91,4515_17684,Ballywaltrim,7685,0,4515_7778195_1912015,4515_590
4515_88287,92,4515_17685,Ballywaltrim,14480,0,4515_7778195_1912010,4515_591
4515_88287,91,4515_17686,Ballywaltrim,7702,0,4515_7778195_1912019,4515_590
4515_88287,93,4515_17687,Ballywaltrim,19733,0,4515_7778195_1912003,4515_591
4515_88287,92,4515_17688,Ballywaltrim,14470,0,4515_7778195_1912004,4515_592
4515_88287,92,4515_17689,Ballywaltrim,14539,0,4515_7778195_1912008,4515_590
4515_88178,92,4515_1769,Mountjoy Square,13863,1,4515_7778195_1013012,4515_58
4515_88287,91,4515_17690,Ballywaltrim,7668,0,4515_7778195_1912014,4515_591
4515_88287,93,4515_17691,Ballywaltrim,19682,0,4515_7778195_1912001,4515_590
4515_88287,92,4515_17692,Ballywaltrim,14427,0,4515_7778195_1912009,4515_590
4515_88287,91,4515_17693,Ballywaltrim,7645,0,4515_7778195_1912004,4515_591
4515_88287,91,4515_17694,Ballywaltrim,7687,0,4515_7778195_1912015,4515_590
